Q1A	Q1I	Q1E	Q2A	Q2I	Q2E	Q3A	Q3I	Q3E	Q4A	Q4I	Q4E	Q5A	Q5I	Q5E	Q6A	Q6I	Q6E	country	introelapse	testelapse	surveyelapse	TIPI1	TIPI2	TIPI3	TIPI4	TIPI5	TIPI6	TIPI7	TIPI8	TIPI9	TIPI10	VCL1	VCL2	VCL3	VCL4	VCL5	VCL6	VCL7	VCL8	VCL9	VCL10	VCL11	VCL12	VCL13	VCL14	VCL15	VCL16	education	urban	gender	engnat	age	screenw	screenh	hand	religion	orientation	race	voted	married	familysize	major
4	2	9610	4	4	3352	3	5	6704	5	3	3211	4	6	4704	2	1	6805	FI	11	35	162	2	5	5	5	6	7	4	5	5	3	1	1	0	1	1	0	0	0	0	1	0	0	1	0	1	1	4	3	1	2	26	1680	1050	1	7	1	16	1	1	2	
4	2	4920	5	5	3898	5	1	4724	5	4	2846	4	3	1761	4	6	2592	US	4	22	189	3	5	4	3	6	7	6	5	6	2	1	1	1	1	1	0	0	1	0	1	0	1	1	1	1	1	2	2	3	1	19	360	640	1	1	2	16	2	1	4	
5	2	3551	5	6	2688	5	3	2522	5	1	2709	5	4	1934	4	5	3520	US	2	18	124	3	7	7	5	6	6	5	2	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	1	2	20	1920	1200	2	7	2	16	1	1	3	Electrical Engineering
1	1	9898	1	2	4279	1	3	3141	5	5	1894	1	6	3885	1	4	1818	US	9	25	203	1	7	7	1	7	7	1	4	7	1	1	1	0	1	1	0	0	0	0	1	0	0	1	1	1	1	3	1	2	1	24	375	812	1	7	2	16	1	1	1	Business 
2	5	1788	4	1	2917	4	4	3163	5	2	2888	3	3	4648	4	6	3074	US	73	19	77	3	1	5	2	5	5	6	3	6	3	1	1	1	1	1	0	0	0	0	1	0	0	1	1	1	1	2	2	2	1	18	1440	900	1	4	3	11	2	1	2	biochemistry
4	2	5942	3	3	4448	1	6	3095	5	1	5289	3	4	6104	2	5	2737	JP	2	28	120	2	1	2	1	6	6	5	3	7	1	1	1	1	1	1	0	1	1	0	1	1	0	1	1	1	1	4	1	1	1	34	1920	1080	3	0	1	16	2	2	3	Computing, Japanese, Linguistics and Educatio
3	5	4907	5	3	2343	5	2	3077	5	4	3078	5	6	3047	5	1	5459	TR	1	23	140	6	7	7	7	7	5	6	1	1	1	1	1	0	1	1	0	0	1	0	1	1	0	0	1	1	1	4	3	2	2	36	1366	768	1	1	1	17	1	1	2	sociology
5	6	3838	4	2	5803	5	5	2901	5	3	2698	5	1	5117	5	4	2309	US	3	23	115	1	5	7	1	7	7	1	1	5	1	1	1	1	1	1	0	0	0	0	1	0	0	1	0	1	1	2	1	1	1	47	1280	1024	3	12	1	16	2	3	2	
4	6	6724	4	5	3911	5	4	6922	4	2	10710	5	1	11787	4	3	2343	VN	158	63	276	7	6	6	3	6	3	4	2	4	1	1	0	0	1	1	0	0	0	0	1	0	0	0	0	1	1	3	3	2	2	30	1280	720	1	3	2	11	1	3	2	psychology
2	5	2852	5	3	4282	4	2	6333	4	4	2299	3	6	3483	3	1	4260	US	2	24	115	6	2	5	6	2	6	7	2	4	4	1	1	0	1	1	0	0	0	0	1	0	1	0	1	1	1	2	2	2	1	18	375	667	2	4	1	17	2	1	5	Biology 
5	3	2582	5	1	4322	5	6	2618	5	4	2231	5	2	3720	5	5	2173	US	100	19	207	5	2	6	2	6	3	7	2	6	2	1	1	1	1	1	1	1	1	0	1	0	0	1	1	1	1	4	2	2	1	64	320	569	2	1	2	16	1	2	4	
4	1	18007	5	2	12749	5	5	5478	5	6	4668	5	4	3608	5	3	7987	AE	15	54	512	6	5	5	5	6	5	6	2	6	3	1	0	0	1	1	0	0	0	0	1	0	0	0	0	1	1	4	3	1	2	28	375	812	1	4	1	11	1	1	3	None
2	4	13018	4	3	30447	2	2	58676	4	6	13339	2	5	2060	1	1	10281	CN	6	146	185	2	1	5	6	7	7	5	6	7	5	1	1	1	1	0	1	0	1	1	1	1	0	1	1	1	0	2	1	2	2	17	360	640	1	2	1	11	2	1	3	
4	1	8789	5	5	3756	4	3	10376	4	4	10490	5	2	7574	5	6	3464	BO	16	85	828	3	2	6	1	6	6	6	5	6	1	1	1	1	1	1	0	0	1	0	1	1	0	1	1	1	1	4	2	2	2	47	360	640	1	2	1	17	2	2	4	Arts, Graphic Design and Children Education (
5	2	11091	3	1	21718	4	3	9684	5	6	10727	4	5	1990	4	4	8381	ZA	191	73	232	2	6	7	6	6	7	5	3	2	1	1	1	1	1	1	0	1	1	0	1	0	0	1	1	1	1	3	1	2	1	28	1600	900	1	12	1	17	1	1	2	Accounting
5	1	1515	4	3	2299	5	4	2658	5	2	1600	5	6	1920	4	5	2133	US	3	18	54	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	1	0	1	0	0	1	1	1	1	3	0	2	1	20	1366	768	0	0	0	10	0	0	1	
4	6	14838	5	3	2641	1	1	12017	5	5	2055	5	2	5533	5	4	4617	GB	10	43	176	6	5	7	3	6	3	4	2	5	1	1	1	1	1	1	0	1	1	0	1	1	0	1	1	1	1	4	1	2	1	59	1280	800	1	2	1	16	1	1	2	English
5	5	2938	2	1	4092	2	2	4050	4	6	2404	1	3	2345	4	4	2549	IT	30	19	67	3	3	5	2	3	5	5	5	6	3	1	1	0	1	1	0	0	0	1	1	0	0	1	1	1	1	4	3	1	2	33	1920	1080	2	4	1	16	2	2	2	math
2	2	23138	5	6	4105	5	4	3965	4	5	5690	5	3	4608	5	1	18838	DE	78	61	186	3	6	4	7	3	5	5	1	2	6	1	1	0	1	0	0	0	1	0	1	0	0	0	1	1	1	3	2	3	2	22	1366	768	2	12	2	16	1	1	2	environmental science
4	3	6448	5	5	3913	4	1	13652	4	4	3280	1	6	4599	4	2	11417	GB	920	44	72	6	7	7	6	5	6	5	1	6	6	1	1	0	1	1	0	0	0	0	1	0	0	1	1	1	1	3	1	1	1	20	1920	1080	1	2	3	16	2	1	3	Computer Science
3	2	8555	3	6	6143	3	4	5323	5	1	12284	3	5	3778	3	3	6821	NONE	8	44	199	5	5	5	3	4	4	5	3	5	4	1	1	0	1	1	0	1	0	0	1	0	0	1	1	1	1	3	3	1	2	22	1366	768	1	8	1	11	2	1	2	
4	3	3167	4	5	2435	5	6	3349	5	1	2948	5	4	2112	4	2	5999	GB	4	21	154	1	5	3	6	7	7	7	5	2	1	1	1	0	1	1	0	0	0	0	1	1	0	1	1	1	1	3	1	2	1	24	320	568	1	1	1	16	2	1	2	Medicine
5	1	5438	5	2	3721	5	4	2500	5	3	1885	5	6	2056	5	5	904	US	4	17	192	1	1	6	3	5	6	7	2	6	1	1	1	1	1	1	0	0	1	0	1	0	0	1	1	1	1	3	2	2	1	42	360	740	3	12	1	16	1	2	3	Criminology
5	1	7912	4	5	8284	4	2	7709	5	6	4048	5	4	4811	3	3	18335	US	37	53	222	6	4	6	1	7	6	4	6	6	6	1	0	0	1	1	0	0	0	0	1	0	0	0	1	1	1	2	2	2	2	19	360	640	1	3	2	11	2	1	2	Architect
2	3	1662	3	5	5374	1	1	3203	2	4	2508	1	2	3846	1	6	2241	AE	3	27	156	7	5	5	5	7	5	6	5	6	5	1	1	1	1	1	0	0	0	0	1	0	0	1	1	1	1	1	3	2	2	15	360	640	1	2	2	11	2	1	0	
5	5	3950	3	1	6332	1	6	4680	5	3	8300	5	4	5709	1	2	7250	CA	11	37	214	2	1	5	3	5	6	5	3	5	3	1	1	1	1	1	0	1	0	0	1	0	0	1	1	1	1	4	3	1	1	57	1680	1050	1	2	1	17	1	2	4	Chemistry
5	5	3257	4	6	3951	4	4	5663	4	2	7489	4	1	5407	4	3	6655	US	11	33	192	3	5	6	1	6	6	5	2	7	5	1	1	0	1	1	0	0	1	0	1	0	0	1	0	1	1	3	1	1	1	27	1920	1080	2	2	1	16	1	1	2	Electrical Engineering
1	3	5209	3	5	4430	1	4	5226	4	2	4617	3	1	6306	3	6	2610	US	10	29	157	2	5	6	6	4	7	3	1	3	2	1	1	1	1	1	0	1	0	0	1	1	1	1	1	1	1	4	1	2	1	30	1440	900	1	7	1	16	1	1	3	Business
5	4	30971	5	2	64260	4	5	33377	5	3	19616	5	1	172794	4	6	24243	CA	7	346	222	6	5	7	1	7	5	5	1	6	5	1	1	0	1	1	0	0	1	0	1	0	0	1	1	1	1	3	1	1	1	36	1280	800	1	2	1	16	2	2	2	Education
4	4	4601	4	3	5460	4	2	9736	5	5	2991	5	1	7459	5	6	2935	US	6	33	196	6	2	6	5	7	5	6	2	6	5	1	1	0	1	1	0	0	0	0	1	0	0	1	1	1	1	2	2	2	1	42	846	412	1	2	1	16	1	2	4	
5	6	2351	4	3	2285	5	5	3190	5	2	3532	5	4	2644	4	1	4651	US	10	19	291	6	2	4	4	7	1	6	5	4	1	1	1	1	1	1	0	1	1	0	1	1	0	1	1	1	1	4	1	2	1	30	375	667	1	1	1	16	1	1	2	Health
3	6	5586	4	4	3840	5	5	4082	5	2	5139	5	1	4512	4	3	6883	BR	3	30	112	6	5	7	7	5	6	7	1	5	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	4	3	2	2	32	360	640	1	7	1	16	1	2	2	Psychology and Pedagogy
1	5	2813	2	4	5596	1	2	3802	1	6	3892	1	3	3998	1	1	7368	RU	6	28	149	1	6	7	7	7	7	1	1	1	2	1	1	1	1	1	1	0	1	0	1	0	0	1	1	1	1	3	3	1	2	18	1536	864	3	1	1	16	2	1	1	Math
5	6	2156	5	5	2185	5	3	2040	5	2	2768	5	1	3014	5	4	1675	NONE	13	15	88	1	1	7	2	6	7	5	2	7	2	1	1	1	1	1	0	0	1	0	1	1	0	1	1	1	1	2	2	2	1	64	1093	614	1	1	1	16	1	2	5	
5	4	6839	4	5	6058	4	3	8328	5	2	7836	5	6	3972	3	1	10380	CA	14	44	325	5	6	7	1	7	5	7	1	7	2	1	1	0	1	1	0	0	0	0	1	0	0	0	1	1	1	2	3	2	1	18	375	667	1	2	1	16	2	1	2	
5	5	3494	5	2	5658	3	3	3316	5	6	6259	4	4	3465	4	1	8809	ID	1460	32	129	6	5	4	3	6	4	6	4	5	4	1	1	0	1	1	0	0	0	0	1	0	0	0	1	1	1	2	3	2	2	19	360	640	1	10	1	11	2	1	3	
5	5	2777	4	3	3234	2	4	3561	5	6	2736	4	2	5505	3	1	3417	US	3	22	167	1	1	5	2	5	6	6	3	5	3	1	1	0	1	1	0	0	0	0	1	0	1	1	1	1	1	2	1	1	1	23	360	740	1	1	1	16	2	1	10	
2	3	12781	3	6	8011	5	2	8378	4	4	8203	4	1	12127	3	5	5623	TR	3	57	508	2	5	1	7	6	7	3	6	2	2	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	1	2	3	2	2	19	640	360	1	10	1	16	1	1	5	
5	4	2968	4	2	6494	3	3	6557	5	5	2405	5	1	5635	4	6	2896	US	2	27	227	3	4	5	2	7	6	5	2	6	1	1	1	1	1	1	0	0	0	0	1	0	0	1	1	1	1	2	3	2	2	25	412	846	3	12	1	17	2	1	4	
5	2	5343	4	6	2987	3	5	3376	5	1	4238	4	4	3603	3	3	4627	CA	11	26	135	2	2	5	4	5	6	5	5	4	4	1	1	0	1	1	0	0	0	0	1	0	0	0	1	1	1	2	3	2	2	19	360	640	1	8	1	11	2	1	2	
4	1	8466	2	2	5069	4	5	3267	4	4	2932	4	6	3216	5	3	3045	DE	11	27	89	2	4	3	5	7	5	6	5	4	2	1	0	0	1	1	0	0	0	0	1	0	0	1	1	1	1	2	1	1	2	27	458	813	1	1	1	16	2	1	3	Computer science, linguistics 
5	2	6321	4	6	7640	5	5	4664	5	1	9586	3	3	3392	5	4	2991	NONE	325	35	252	2	6	3	5	5	6	5	7	2	2	1	1	0	1	1	0	0	0	0	1	0	0	1	1	1	1	2	1	1	2	22	1366	768	1	1	1	16	2	1	4	Information Business Systems
4	5	5992	5	6	3723	2	1	11723	5	4	1534	5	3	5063	5	2	1978	IN	3	41	97	6	6	4	7	6	5	3	3	2	1	1	1	0	1	1	0	0	0	0	0	0	0	1	1	1	1	2	3	1	2	15	600	1024	1	7	1	17	2	1	2	
4	4	10949	4	5	6712	2	3	4448	4	6	6047	5	1	5415	3	2	6999	MX	3	51	244	5	6	5	2	7	2	5	2	6	5	1	1	1	1	1	0	0	1	0	1	0	0	1	1	1	1	3	3	1	2	24	360	640	1	1	1	17	1	1	1	
5	2	8104	4	1	13489	5	5	5350	5	3	4474	4	4	5760	4	6	5246	US	32	42	290	4	3	6	6	5	5	7	7	6	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	2	1	2	1	38	640	360	1	3	1	16	2	1	2	
5	3	2855	5	5	2737	5	6	3274	5	4	2902	5	1	3427	5	2	6057	US	9	22	111	2	6	2	7	5	5	7	6	1	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	38	640	360	1	12	2	16	2	2	2	
4	2	4870	2	1	4237	1	3	6377	2	4	3968	2	5	2584	1	6	2927	BR	7	26	115	1	3	3	6	6	6	3	6	1	2	1	1	1	1	1	0	0	0	0	1	0	0	1	1	1	1	2	3	1	2	20	1366	768	1	2	1	17	1	1	2	
2	3	10604	5	1	5742	3	5	3898	5	6	2155	5	4	3328	5	2	3597	GB	25	30	181	6	1	6	5	6	5	7	3	6	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	4	3	1	1	53	768	1024	1	1	1	16	1	2	2	Art
4	4	4158	4	1	5311	5	3	3711	5	2	5210	5	6	3185	3	5	3206	US	5	26	246	2	7	6	1	5	7	7	6	7	3	1	1	0	1	1	0	0	0	0	1	0	0	1	1	1	1	2	3	2	1	15	320	570	1	7	1	13	2	1	2	Marine biology
5	4	3867	5	3	4622	5	5	8285	5	2	3448	5	1	5926	5	6	2926	US	1	29	144	2	5	6	7	5	7	7	2	6	2	1	1	1	1	1	1	1	0	0	1	0	1	1	1	1	1	1	1	2	1	14	1536	864	1	12	2	16	2	1	3	
2	4	6143	4	5	4927	2	2	11267	5	1	8298	3	6	4804	3	3	4006	HU	17	40	427	2	6	7	5	6	7	5	1	2	1	1	1	0	1	1	0	0	0	0	1	0	0	1	1	1	1	3	3	2	2	35	375	667	1	2	1	16	1	2	2	Architecture
5	1	5468	4	2	4217	4	3	6757	5	6	2716	5	4	3934	5	5	2066	GB	2	26	144	2	2	6	6	7	7	7	3	4	2	1	1	1	1	1	0	0	1	0	1	0	0	1	1	1	1	3	1	2	1	22	1366	768	1	2	5	16	1	1	2	Psychology
3	2	9018	2	6	4800	1	1	8250	3	5	5515	2	3	6567	1	4	5262	PL	6	40	161	2	6	4	5	3	5	2	5	3	3	1	0	1	1	1	0	0	0	0	1	1	0	0	1	1	1	2	1	2	2	19	320	568	1	2	5	16	2	1	4	
5	6	3754	4	2	5976	5	3	5613	5	5	3512	5	1	5920	3	4	4991	DE	249	31	146	1	4	2	6	6	7	6	4	3	3	1	0	0	1	0	0	0	0	0	1	0	0	0	1	1	1	3	3	1	2	33	1366	768	1	12	1	16	1	2	2	baltic philology
5	6	2819	5	1	4927	4	2	4108	5	3	4029	4	5	3521	4	4	3148	GR	1389	23	75	6	6	2	6	7	2	5	5	6	1	1	1	0	1	1	0	0	1	0	1	0	1	1	1	1	1	3	2	1	2	22	1920	1080	1	2	2	16	2	1	2	chemistry
5	5	3536	4	6	3335	5	2	4433	4	1	11830	4	4	3908	4	3	2815	NONE	164	38	159	6	3	6	2	7	5	6	2	7	4	1	1	0	1	1	0	1	1	0	1	0	0	1	1	1	1	4	2	2	1	29	1280	800	1	1	1	16	1	1	3	Nursing
1	6	2722	4	5	2895	4	4	3756	4	1	4442	1	2	5062	2	3	2459	US	9	22	155	2	5	3	6	5	2	2	6	3	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	3	2	2	1	26	375	667	1	6	4	16	1	1	1	Children’s Ministry
5	3	4663	4	5	5935	3	6	7084	5	2	9283	4	1	12096	3	4	7637	US	7	47	343	5	2	4	5	5	5	7	1	3	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	2	1	2	1	36	375	667	2	7	1	16	1	2	3	
4	5	4343	5	4	4314	5	2	2885	5	3	1542	5	1	3896	5	6	2608	BY	916	21	84	6	1	5	6	7	5	7	5	1	1	1	1	0	1	1	0	0	0	0	1	0	0	0	0	1	1	3	3	2	2	35	1280	720	1	1	1	16	2	2	3	English
4	1	4798	4	2	5145	5	6	3665	5	4	2836	4	5	2932	4	3	2870	GR	13	23	93	5	5	6	7	7	7	7	2	3	1	1	1	0	1	1	0	0	1	0	1	0	1	1	1	1	1	3	3	2	2	19	1366	768	2	7	4	16	2	1	2	law
3	4	4180	5	1	3831	5	2	2694	5	6	2654	5	3	3212	4	5	2614	US	2	20	115	6	2	3	4	7	5	6	5	5	7	1	1	1	1	1	0	1	0	0	1	0	0	1	1	1	1	3	2	1	1	22	1440	900	1	1	3	16	2	1	2	botany
5	5	6279	5	1	4365	5	3	3139	5	2	3187	5	4	2672	4	6	3312	US	4	23	143	3	5	7	6	5	6	5	1	6	1	1	1	0	1	1	0	0	0	0	1	0	0	0	1	1	1	3	2	2	1	28	1920	1080	1	1	1	16	2	1	2	Clinical Research
4	4	14777	5	2	7241	3	1	20248	5	6	4860	4	3	10405	4	5	4990	NONE	84	63	304	3	6	3	6	5	6	4	2	2	2	1	1	0	1	1	0	0	0	0	1	0	0	0	1	1	1	2	3	2	2	20	1366	768	1	10	1	17	2	1	2	English
5	1	5455	4	2	4979	5	4	3512	4	5	3180	5	3	5109	5	6	3618	US	269	27	167	6	1	5	4	2	5	6	3	6	5	1	1	0	1	1	0	0	0	0	1	0	0	1	1	1	1	2	1	1	1	19	360	640	1	6	1	16	2	1	3	N/A
5	1	5562	5	2	2978	5	5	2199	5	4	2317	5	3	1934	5	6	2308	FR	1083	19	81	1	5	4	5	7	7	3	4	5	4	1	1	0	1	1	0	0	1	0	1	1	0	1	1	1	1	4	3	2	2	25	1680	1050	2	1	1	16	2	1	4	Microbiology
4	4	3297	3	6	2793	2	2	2984	2	1	3601	2	3	1983	3	5	1978	GB	3	17	62	5	5	5	5	5	5	4	4	4	3	1	1	0	1	1	0	0	0	0	1	0	0	1	0	1	1	3	3	1	1	22	1366	768	2	12	1	11	1	1	2	engineering
5	6	5282	2	4	4684	5	2	6428	5	5	4326	4	3	6082	4	1	6028	US	5	33	157	4	6	3	4	6	4	5	6	4	3	1	1	1	1	1	1	0	0	0	1	0	0	1	1	1	1	3	2	1	1	50	1536	864	1	12	1	16	1	3	2	Sociology
4	1	3452	3	3	2461	2	4	2813	4	2	8597	3	6	3161	1	5	5672	US	560	27	152	2	6	5	7	7	5	3	5	1	1	1	1	1	1	1	0	1	0	0	1	1	0	1	1	1	1	3	2	2	1	29	1366	768	1	6	2	16	1	2	4	Psychology
3	3	4885	5	4	1948	5	6	1782	5	2	6863	5	5	1733	5	1	5057	US	2	23	199	6	1	5	4	7	3	7	7	4	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	2	2	2	1	22	375	667	1	7	1	15	2	1	3	
2	1	5064	3	6	2808	4	2	7599	4	5	3009	3	3	4337	4	4	3158	US	1	27	64	3	3	3	2	7	5	4	5	4	4	1	1	1	1	1	0	0	0	0	1	0	1	1	1	1	1	2	3	1	1	30	1920	1080	2	1	1	16	1	1	1	
5	5	2912	5	2	7460	5	3	3592	5	1	3703	5	6	3089	5	4	6214	US	4	27	279	6	2	3	2	7	1	7	2	6	1	1	1	0	1	1	0	0	0	0	1	1	1	1	1	1	1	4	1	2	1	36	360	640	1	3	2	16	1	1	6	Art History
5	5	6105	3	6	4626	4	4	4409	5	2	5089	5	1	3957	5	3	3734	GB	31	29	241	3	1	7	5	7	6	7	1	7	2	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	4	1	2	1	32	360	640	1	0	0	10	1	2	4	English
5	6	3337	3	1	5038	4	3	5647	4	2	3566	3	5	2983	5	4	2595	EC	11	23	124	2	3	6	6	5	7	7	3	5	2	1	1	0	1	1	0	0	0	0	1	1	0	1	0	1	1	2	3	1	2	19	1280	800	1	1	1	17	1	1	3	
5	1	3511	5	6	5250	1	4	5851	5	2	4070	4	3	9983	1	5	4469	NL	13	33	81	1	2	3	1	7	7	5	6	7	2	1	1	0	1	1	0	1	1	0	1	0	0	1	1	1	1	2	1	1	2	43	1920	1080	1	2	2	16	2	3	4	physics
5	5	2482	5	1	12373	4	3	3863	5	6	3050	5	4	3238	5	2	4351	SE	3	31	157	1	5	2	5	6	7	4	6	6	1	1	1	0	1	1	0	0	0	0	1	0	0	0	1	1	1	2	2	2	2	18	360	640	1	2	3	16	1	1	3	
5	4	1567	4	3	2149	5	2	1907	5	1	3036	5	6	1434	5	5	1233	US	792	12	94	2	1	5	5	6	5	7	3	5	1	1	1	1	1	1	1	0	1	0	1	1	0	1	1	1	1	3	1	2	1	26	1440	900	1	12	3	15	1	1	1	Fine Art
1	2	6435	5	3	3100	2	1	5633	4	5	2707	4	4	3647	3	6	2523	US	2	24	123	2	1	2	6	6	5	6	5	3	5	1	1	0	1	1	0	0	0	0	1	1	0	1	1	1	1	2	2	2	1	18	360	740	1	9	2	16	2	1	2	
1	1	19109	3	5	7232	5	3	6033	5	4	6515	5	2	6060	3	6	5290	US	18	468	331	2	1	6	4	6	7	7	5	6	3	1	1	0	1	1	0	0	0	0	1	0	0	0	1	1	1	2	3	2	2	19	375	667	1	10	1	11	2	1	4	
5	6	7982	5	5	3834	5	3	6910	5	1	7145	5	4	4310	5	2	5766	AU	25	37	212	7	3	7	5	6	7	6	1	7	3	1	1	1	1	1	0	1	1	0	1	1	0	1	1	1	1	3	2	2	2	62	1920	1200	1	2	1	11	1	2	5	English
2	1	5657	4	3	4521	3	6	6960	5	2	4917	4	5	2744	3	4	2562	FI	23	29	162	2	2	5	6	5	6	6	5	6	3	1	1	1	1	1	0	0	1	0	1	1	0	1	1	1	1	3	1	2	2	27	1366	768	1	1	2	16	1	1	2	English philology
2	2	4023	4	4	3095	5	3	4218	4	1	4808	4	6	2123	4	5	2223	FI	433	21	116	2	1	3	5	5	6	6	2	4	1	1	0	0	1	1	0	0	0	0	1	0	0	0	0	1	1	2	1	3	2	26	1280	720	1	1	5	16	1	1	3	library services
4	4	4116	3	6	3652	5	3	8291	4	5	4765	5	1	5761	4	2	3208	US	1079	30	118	3	2	5	3	5	6	6	5	5	3	1	1	1	1	1	0	0	1	0	1	1	0	1	1	1	1	0	2	2	1	25	360	640	1	6	1	16	2	1	3	Music
4	6	21525	3	2	10867	4	3	3527	4	1	6478	4	5	2882	4	4	7447	MY	3	54	123	5	5	6	6	6	3	5	4	3	2	1	1	0	1	1	0	0	0	0	1	1	0	0	1	1	1	2	3	2	2	21	360	640	1	10	1	11	2	1	5	engineering
4	3	2494	5	4	4120	5	5	3129	5	6	2469	5	1	4193	5	2	2303	CA	2	21	76	5	3	5	7	6	5	7	5	3	2	1	1	0	1	1	0	0	0	0	1	0	0	1	1	1	1	2	2	2	1	19	1366	768	1	6	2	16	2	1	1	
5	6	3080	1	1	5619	4	4	4450	2	3	4835	4	2	4282	1	5	5949	IN	467	30	155	1	7	2	7	4	2	1	6	1	6	1	1	1	1	1	0	1	1	0	1	1	0	1	1	1	1	2	3	2	2	18	1366	768	1	1	1	11	2	1	2	
5	6	3424	4	3	11272	5	2	5391	4	1	8177	3	4	11711	3	5	6703	US	483	46	242	5	5	2	5	7	3	7	6	5	2	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	2	3	1	1	40	1920	1080	1	12	1	16	2	1	2	Psychology
4	6	2038	4	1	4371	5	3	3336	4	2	3533	4	4	3270	4	5	2113	BE	1	21	59	2	2	2	5	5	5	5	5	5	5	1	1	0	1	1	0	0	1	0	1	0	0	1	1	1	1	2	1	2	2	19	1920	1080	1	1	2	16	2	1	2	
4	3	2551	4	2	4379	4	4	4523	5	6	2145	4	5	3159	5	1	6348	US	7	24	90	3	1	6	2	7	7	7	2	6	1	1	1	1	1	0	0	1	1	0	1	0	1	1	1	1	1	2	1	2	1	20	1366	768	2	1	2	16	1	1	4	
4	6	2318	4	1	8024	5	4	2030	5	3	1834	5	5	2188	5	2	1681	US	69	20	157	2	2	3	5	5	5	7	5	2	2	1	0	0	1	1	0	0	0	0	1	0	0	0	1	1	1	1	2	3	1	17	1920	1080	1	1	2	16	2	1	3	
5	6	4262	3	2	5226	4	3	7877	3	1	9884	4	5	4857	4	4	4986	MY	47	38	161	3	6	6	7	6	7	5	5	7	5	1	1	0	1	1	0	0	0	0	1	0	0	0	0	1	1	3	2	1	2	20	393	786	1	10	1	11	2	1	4	chemical
4	3	15420	5	1	11541	5	5	3866	5	6	14022	5	4	6328	5	2	8335	IT	49	63	382	7	1	7	1	7	7	7	1	6	1	1	1	1	1	1	0	0	1	0	1	0	0	1	1	1	1	2	3	2	2	46	1366	768	1	2	2	16	1	1	2	
4	4	5566	5	1	6848	3	5	8161	3	6	3841	3	3	3769	3	2	9709	MY	1	39	137	0	6	5	5	2	5	7	2	5	5	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	2	2	1	2	20	1920	1080	1	10	1	11	2	1	5	estate management
5	4	2954	4	2	10324	3	6	3633	5	3	2887	4	1	5327	5	5	2218	AU	3	28	140	3	2	4	6	5	5	7	5	3	4	1	1	0	1	1	0	0	0	0	1	0	0	1	0	1	1	2	2	1	1	18	768	1024	1	2	1	16	2	1	4	
5	2	4896	4	5	5442	5	1	6117	5	3	1960	5	6	3325	5	4	3188	US	7	25	90	1	3	5	4	7	7	6	4	5	1	1	1	1	1	1	0	1	1	0	1	1	0	1	1	1	1	2	2	2	1	21	1366	768	1	4	1	16	1	1	9	Mathematics
4	3	6337	4	4	6251	5	2	6666	5	6	2489	5	1	8091	5	5	4423	GB	6	36	133	5	2	6	6	5	5	6	2	3	2	1	1	0	1	1	0	0	0	0	1	0	0	1	1	1	1	2	2	2	1	19	1366	768	1	6	2	16	1	1	1	Animal Behaviour and Welfare
3	4	2882	4	1	5159	5	2	5182	5	6	2217	4	3	3120	5	5	2523	US	2	21	118	6	5	3	5	6	4	6	5	3	3	1	1	0	1	1	0	0	0	0	1	0	0	1	1	1	1	2	2	2	1	18	1440	900	1	12	2	16	2	1	2	
5	3	2336	5	5	2482	5	2	4464	5	4	1531	5	6	3226	5	1	3160	US	2	18	150	5	3	6	5	7	6	6	5	5	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	2	1	2	1	38	360	640	1	12	1	16	2	3	6	
3	3	4472	5	1	6381	5	2	1771	5	6	3349	5	4	3953	5	5	4425	US	41	33	156	1	2	5	1	7	7	7	6	7	2	1	1	0	1	1	0	0	0	1	1	0	0	1	1	1	1	0	2	1	1	13	320	568	1	0	1	16	2	1	4	
4	1	7246	3	3	3808	4	2	6488	4	5	3912	3	6	3545	3	4	5502	FI	3	31	154	1	6	5	7	7	7	5	5	6	1	1	1	0	1	1	1	0	1	0	1	0	0	1	1	1	1	3	2	1	2	26	1920	1080	1	12	1	16	2	1	1	Biology
5	3	3888	4	5	3854	3	4	3884	5	1	6089	5	2	4599	5	6	2440	CA	18	25	79	5	3	5	3	4	3	5	2	5	3	1	1	0	1	0	0	0	1	0	1	1	0	1	1	1	1	3	3	1	1	63	1920	1200	1	2	1	16	2	2	4	Computer Science
1	2	5191	1	5	2571	1	6	3723	2	3	8533	1	4	1702	1	1	7023	NZ	4	30	155	1	7	2	7	5	6	5	7	1	1	1	1	0	1	0	0	0	1	0	1	0	0	0	1	1	1	3	3	2	1	23	360	640	1	2	1	16	2	1	2	Psychology
